,state,lat,lon,county,address,city,postal_code,street_view_url,property_id,list_price,sold_date,sold_price,beds,baths,sqft,lot_sqft,garage,primary_photo_url
6612,Rhode Island,41.802509,-71.422089,Providence,90 Stanwood St,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=90%20Stanwood%20St%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=_2uOCbkNQld_uC6FvD0nz5xU-9g=,9658621486,345000,2024-01-03,320000,6,2,2062,4857,2,https://ap.rdcpix.com/ebe16c9fd558190d4972ca0e8bf42822l-m2748201664s-w1024_h768.jpg
6613,Rhode Island,41.838319,-71.440613,Providence,191 Rankin Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=191%20Rankin%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=KLuEFo-96TdQLxfduncMGrvTcVI=,3138565083,599900,2024-01-03,599000,4,2,2450,10001,2,https://ap.rdcpix.com/9e3c0fd27294d2f1ad0eb274736f8541l-m381499327s-w1024_h768.jpg
6614,Rhode Island,41.84919,-71.433733,Providence,154 Veazie St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=154%20Veazie%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=vRh6JVoyXRfo0XTIzEL14M33zZs=,4213065376,349900,2024-01-03,340000,3,2,2439,3049,,https://ap.rdcpix.com/7682b39bed88a4f3a12ff9415c572ba7l-m3700714347s-w1024_h768.jpg
6615,Rhode Island,41.850107,-71.399708,Providence,73 3rd St,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=73%203rd%20St%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=y9BNyHRJoQZlB-rAqosPcSzpWns=,9993679106,524000,2024-01-03,431000,3,2,1574,5000,1,https://ap.rdcpix.com/a12455c7a941dddbe98cc62bff64ab81l-m2478156819s-w1024_h768.jpg
6616,Rhode Island,41.831923,-71.439806,Providence,14 Bergen St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=14%20Bergen%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=p9F12GDmuL2HnWpTAsCOBtUKYBE=,4002251939,390000,2024-01-03,450000,4,4,3456,3485,,https://ap.rdcpix.com/142eb70fa1e810e3eba3c18f6a2e45f1l-m2090549363s-w1024_h768.jpg
6617,Rhode Island,41.788707,-71.397327,Providence,191 Vermont Ave,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=191%20Vermont%20Ave%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=XKvb_OdR35TfR-fEyKlLx6SVgYw=,4074533346,300000,2024-01-03,280000,3,2,2101,3202,5,https://ap.rdcpix.com/35f1fcc66d64eeb63814d790fe81f55dl-m1981287432s-w1024_h768.jpg
6618,Rhode Island,41.832266,-71.452475,Providence,1314 Chalkstone Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1314%20Chalkstone%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=FahXciNIl8jhIiLMwd7DOEMHhvU=,3298384189,249000,2024-01-02,300000,3,1,1272,2853,1,https://ap.rdcpix.com/8d2169bbb9d64e29e61596158a09c39al-m560145687s-w1024_h768.jpg
6619,Rhode Island,41.800411,-71.415703,Providence,17 19 Van Buren St,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=17%2019%20Van%20Buren%20St%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=2vcDW-VveChPaohmY5QI61iEJVo=,9931818866,569900,2024-01-02,590000,6,3,3201,3202,2,https://ap.rdcpix.com/bc0012fc4b3204de36076813e5bcd521l-m4287932034s-w1024_h768.jpg
6620,Rhode Island,41.815522,-71.459592,Providence,231 Lowell Ave,Providence,02909,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=231%20Lowell%20Ave%2C%20Providence%2C%20RI%2002909&size=640x480&source=outdoor&signature=0Cf3YRwKc3a3bcKSUDa9lGRcUrE=,3723040976,450000,2024-01-02,425000,4,2,1836,5001,1,https://ap.rdcpix.com/53f5322273740bc79f7422ad55706335l-m830638591s-w1024_h768.jpg
6621,Rhode Island,41.79085,-71.395297,Providence,125 Indiana Ave,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=125%20Indiana%20Ave%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=3IvCD_GIKqW-FF0Co6EFMu07Ink=,3951369406,329900,2024-01-02,345000,4,2,1542,3202,1,https://ap.rdcpix.com/6b6cc1892a923857280c1c4ebce9d988l-m2345014453s-w1024_h768.jpg
6622,Rhode Island,41.809935,-71.422222,Providence,33 W Friendship St,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=33%20W%20Friendship%20St%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=cwKvS0rQlrKfpSIlKlbNoXHMpGw=,3440926419,365000,2024-01-02,371000,4,2,,3289,,https://ap.rdcpix.com/9caeaeb6996cd4dee376b1d1e5b7a7ccl-m3494184569s-w1024_h768.jpg
6623,Rhode Island,41.832352,-71.462219,Providence,1610 1612 Chalkstone Ave,Providence,02909,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1610%201612%20Chalkstone%20Ave%2C%20Providence%2C%20RI%2002909&size=640x480&source=outdoor&signature=5zpO8XrHsVmnXA4yvDjZxFZGtzs=,9694460085,475000,2024-01-12,475000,4,4,1992,4356,,https://ap.rdcpix.com/73657a807447695d2c5d8f32330f81f8l-m4271778703s-w1024_h768.jpg
6624,Rhode Island,41.80814,-71.45518,Providence,15 Magdalene St,Providence,02909,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15%20Magdalene%20St%2C%20Providence%2C%20RI%2002909&size=640x480&source=outdoor&signature=WpUx5xLcZ-tRmLWuX_636bjtj3g=,4912759339,570000,2024-01-12,570000,6,3,3150,3920,,https://ap.rdcpix.com/1c0daee81a82140422b27d36ebe25f5bl-m3093872640s-w1024_h768.jpg
6625,Rhode Island,41.875847,-71.442619,Providence,25 Venturi Grn Unit B,North Providence,02904,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=25%20Venturi%20Grn%20Unit%20B%2C%20North%20Providence%2C%20RI%2002904&size=640x480&source=outdoor&signature=aa8Ckd1rDzxaKe19aA6XBJg_ax8=,3489075728,360000,2024-01-11,325000,2,2,1445,,1,https://ap.rdcpix.com/150b6ef9fee05837c235374318879ae9l-m2589762311s-w1024_h768.jpg
6626,Rhode Island,41.846038,-71.447558,Providence,84 Enfield Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=84%20Enfield%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=vIc7dFW2zY32Gnd3clJi4gLEEp8=,4753309743,540500,2024-01-11,541000,5,3,3867,11500,2,https://ap.rdcpix.com/f45a4acfcbd42019aa454e6ae937da49l-b1951339667s-w1024_h768.jpg
6627,Rhode Island,41.794457,-71.412028,Providence,34 Sassafras St,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=34%20Sassafras%20St%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=jvO7BcNrNdnxRlowAfR6lZYE-zY=,3337513428,319000,2024-01-11,315000,3,1,933,1743,,https://ap.rdcpix.com/ee89f3f188de2dcf3603ebe526b9d90al-m1057486714s-w1024_h768.jpg
6628,Rhode Island,41.836166,-71.443846,Providence,636 Pleasant Valley Pkwy,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=636%20Pleasant%20Valley%20Pkwy%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=Iub__C-0SlcysUpPsd8OZGy76So=,3992436475,380000,2024-01-10,395000,3,2,1517,6482,2,https://ap.rdcpix.com/4eda8b8fcc0886cc214cff372950efc6l-m934684065s-w1024_h768.jpg
6629,Rhode Island,41.814981,-71.417503,Providence,397 Pine St,Providence,02903,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=397%20Pine%20St%2C%20Providence%2C%20RI%2002903&size=640x480&source=outdoor&signature=W230s2PlO_aGD_gX8x7BQazlIEc=,3066753611,319900,2024-01-10,324000,3,2,1232,3825,,https://ap.rdcpix.com/661f5ee70122e26550b3c308beb38e04l-m1328990050s-w1024_h768.jpg
6630,Rhode Island,41.800542,-71.409111,Providence,38 Gallup St,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=38%20Gallup%20St%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=QWKa3bfThl781ZrvPBjJ0k7Szn4=,3359641175,525000,2024-01-10,550000,7,3,3116,3920,,https://ap.rdcpix.com/305d16002d1182cdc6376e1f77ef4944l-m1042713099s-w1024_h768.jpg
6631,Rhode Island,41.82111,-71.391727,Providence,105 Ives St,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=105%20Ives%20St%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=XeW5__UQcD37QvDWSon3sP6Zrsk=,3194980520,960000,2024-01-10,960000,9,4,4278,4278,,
6632,Rhode Island,41.829426,-71.459788,Providence,61 Leander St,Providence,02909,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=61%20Leander%20St%2C%20Providence%2C%20RI%2002909&size=640x480&source=outdoor&signature=IkDiOOfvUJNeHpMMjngVq2GfFD0=,3145269803,135000,2024-01-10,120000,,0,,3916,,https://ap.rdcpix.com/e63e61fb791dd861e3a6b4f8c9fc697el-b4244011025s-w1024_h768.jpg
6633,Rhode Island,41.830279,-71.435925,Providence,170 Allston St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=170%20Allston%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=smKUhEgCdB6m-nTq1nVWf_1dL2U=,4585211300,534000,2024-01-10,534000,7,3,2634,3328,,https://ap.rdcpix.com/9fec1be83db37cbef711391a9e4715b1l-m3674558391s-w1024_h768.jpg
6634,Rhode Island,41.831511,-71.407637,Providence,110 Congdon St,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=110%20Congdon%20St%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=DN4uv8uulkOE6hyjiEZpJxmwhwg=,4789360431,2799000,2024-01-09,2500000,3,5,3303,22394,2,https://ap.rdcpix.com/fd8fbe464b09b3982f1fbb5b83f8d30fl-b1741633360s-w1024_h768.jpg
6635,Rhode Island,41.812222,-71.455466,Providence,15 Bend St,Providence,02909,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15%20Bend%20St%2C%20Providence%2C%20RI%2002909&size=640x480&source=outdoor&signature=g8gT3cB1moI_C6SNiRwAJgLXjqc=,3935259146,399900,2024-01-09,440000,6,2,2400,12632,,https://ap.rdcpix.com/c88150255cb140caa44384bf1e66831al-b1703567733s-w1024_h768.jpg
6636,Rhode Island,41.852331,-71.415059,Providence,21 Vaughan St,Providence,02904,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=21%20Vaughan%20St%2C%20Providence%2C%20RI%2002904&size=640x480&source=outdoor&signature=gBukm8P-ORkP-uO-r_2WoQLtIc0=,4488497956,325000,2024-01-09,330000,3,2,1666,3400,2,https://ap.rdcpix.com/1b2d3bfb3813b574dfc8ff22070284e0l-m849216681s-w1024_h768.jpg
6637,Rhode Island,41.835472,-71.392467,Providence,73 Everett Ave,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=73%20Everett%20Ave%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=Feu4vULIItuQXhKKO7U3gCO9p0o=,3204883939,1350000,2024-01-08,1410000,5,4,3212,6098,2,https://ap.rdcpix.com/7abdbc619fcd398d2c3fa5273be1a977l-m1137111706s-w1024_h768.jpg
6638,Rhode Island,41.83786,-71.396824,Providence,15 Abbottsford Ct,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15%20Abbottsford%20Ct%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=dyutnKrkPh6MYg_b-gCSnMt0R3Q=,3809024878,1350000,2024-01-08,1325000,2,2,4952,7876,2,https://ap.rdcpix.com/8df0cfd261fc034d9557235477070c6bl-b1012958641s-w1024_h768.jpg
6639,Rhode Island,41.82079,-71.426197,Providence,257 Broadway Way,Providence,02903,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=257%20Broadway%20Way%2C%20Providence%2C%20RI%2002903&size=640x480&source=outdoor&signature=ONwZLS_PO59w3Mn_VBXFTUXto30=,3500796706,240000,2024-01-08,240000,1,2,727,,,https://ap.rdcpix.com/e5a8b54addcaa20e312942f72934c978l-m3512586335s-w1024_h768.jpg
6640,Rhode Island,41.845506,-71.447365,Providence,70 Enfield Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=70%20Enfield%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=t3pbfReNtKXuCT1uiUnrK42hp60=,3359485813,425000,2024-01-05,412000,3,2,2264,11326,2,https://ap.rdcpix.com/38c0e8d6737540d70354dbf3f90dd124l-m3225239759s-w1024_h768.jpg
6641,Rhode Island,41.837295,-71.396569,Providence,30 Freeman Pkwy,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=30%20Freeman%20Pkwy%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=A_Q2fFlM_aJqXPotsDAgkH1Y3sk=,3543135527,2800000,2024-01-05,2800000,6,5,6551,21366,2,https://ap.rdcpix.com/750dfc2603fe4300f7de3b7cca7347c8l-m444075634s-w1024_h768.jpg
6642,Rhode Island,41.857172,-71.421401,Providence,760 Charles St,Providence,02904,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=760%20Charles%20St%2C%20Providence%2C%20RI%2002904&size=640x480&source=outdoor&signature=uHRVvGV3JKAWgaYYzZFLXo3o5TE=,4955339790,419900,2024-01-05,410000,5,3,2546,3942,,https://ap.rdcpix.com/75f393ee2e74308a1a6567a149f34496l-b3395621690s-w1024_h768.jpg
6643,Rhode Island,41.845781,-71.40259,Providence,60 Woodbine St,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=60%20Woodbine%20St%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=AT_e7Rbt7GHqisHWjS_px45mKzM=,4555289897,499900,2024-01-04,485000,4,2,1986,3920,2,https://ap.rdcpix.com/0813d17f67df7be325a180213e45c27cl-b1574580890s-w1024_h768.jpg
6644,Rhode Island,41.82816,-71.441557,Providence,60 Health Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=60%20Health%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=bKiGcpjwQm7xZ4lhZA5M42G7etA=,4102494175,250000,2024-01-04,235001,3,2,1560,3598,1,https://ap.rdcpix.com/36a0a3786531a4946d4fb8c4a7bad48bl-m497665851s-w1024_h768.jpg
6645,Rhode Island,41.82039,-71.424482,Providence,7 Vernon St,Providence,02903,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7%20Vernon%20St%2C%20Providence%2C%20RI%2002903&size=640x480&source=outdoor&signature=EizoO9SW9anrXX9JQP68wt5NJUM=,3598673154,449900,2024-01-04,475000,5,3,2005,3049,2,https://ap.rdcpix.com/b994b4c4b054f997f93b36c18d714535l-m2122370445s-w1024_h768.jpg
6646,Rhode Island,41.860146,-71.427261,Providence,38 Victor Emanuel Ave,Providence,02904,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=38%20Victor%20Emanuel%20Ave%2C%20Providence%2C%20RI%2002904&size=640x480&source=outdoor&signature=hce1lt-9cutTPVnBRilcKkxASg4=,3405322923,575000,2024-01-04,580000,6,3,2646,7118,,https://ap.rdcpix.com/9607c106e6edc751d7fe78ec8e701980l-m429065900s-w1024_h768.jpg
6647,Rhode Island,41.836837,-71.446736,Providence,46 Farm St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=46%20Farm%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=6QDv8blqvb26hfhatuMf_0pr8_s=,3280373366,299000,2024-01-04,265000,3,2,2144,4051,,https://ap.rdcpix.com/5e48cd8e3696fd3712dd8fc715c76866l-m111817063s-w1024_h768.jpg
6648,Rhode Island,41.84322,-71.424266,Providence,102 Donelson St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=102%20Donelson%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=OhiD7CBXgLdZ6CFuTLlVEb-r-Fg=,3086266444,389000,2024-01-04,430000,4,2,1944,3999,,https://ap.rdcpix.com/bf59201704e576883ab227d8aaee97fcl-b2747587356s-w1024_h768.jpg
6649,Rhode Island,41.844799,-71.406013,Providence,895 N Main St,Providence,02904,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=895%20N%20Main%20St%2C%20Providence%2C%20RI%2002904&size=640x480&source=outdoor&signature=I08Z9PezBbnXcoQUn7OvweLbZyY=,9605106566,739900,2024-01-04,739900,8,3,3016,5227,,https://ap.rdcpix.com/74116ee189521dd7f650a0c2192e5f77l-m888372471s-w1024_h768.jpg
6650,Rhode Island,41.823937,-71.410471,Providence,65 Weybosset St Apt 206,Providence,02903,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=65%20Weybosset%20St%20Apt%20206%2C%20Providence%2C%20RI%2002903&size=640x480&source=outdoor&signature=sl58eCCnxboIbfnDQ1odCbNvHl4=,9760054045,240000,2024-01-04,260000,1,1,416,,,https://ap.rdcpix.com/7a7af149032001730709236b7e823ff8l-b3054951127s-w1024_h768.jpg
6651,Rhode Island,41.801454,-71.430205,Providence,28 Calder St,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=28%20Calder%20St%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=htTPdpOImKYZprUbtXPsl5dQn8k=,3712732831,284900,2024-01-04,305000,4,1,1121,4639,,https://ap.rdcpix.com/26a054575a637ebe6c3b1f058b89314dl-b2009256443s-w1024_h768.jpg
6652,Rhode Island,41.834039,-71.43862,Providence,227 River Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=227%20River%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=swmD-Q6pX0eqZe_uY_QDynkQ_TU=,3283604131,299900,2024-01-03,315000,3,1,1440,3049,,https://ap.rdcpix.com/f4640bdd70ad4fa4ae90ad4ab70b8121l-b1370227081s-w1024_h768.jpg
6653,Rhode Island,41.802509,-71.422089,Providence,90 Stanwood St,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=90%20Stanwood%20St%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=_2uOCbkNQld_uC6FvD0nz5xU-9g=,9658621486,345000,2024-01-03,320000,6,2,2062,4857,2,https://ap.rdcpix.com/ebe16c9fd558190d4972ca0e8bf42822l-m2748201664s-w1024_h768.jpg
6654,Rhode Island,41.838319,-71.440613,Providence,191 Rankin Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=191%20Rankin%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=KLuEFo-96TdQLxfduncMGrvTcVI=,3138565083,599900,2024-01-03,599000,4,2,2450,10001,2,https://ap.rdcpix.com/9e3c0fd27294d2f1ad0eb274736f8541l-m381499327s-w1024_h768.jpg
6655,Rhode Island,41.84919,-71.433733,Providence,154 Veazie St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=154%20Veazie%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=vRh6JVoyXRfo0XTIzEL14M33zZs=,4213065376,349900,2024-01-03,340000,3,2,2439,3049,,https://ap.rdcpix.com/7682b39bed88a4f3a12ff9415c572ba7l-m3700714347s-w1024_h768.jpg
6656,Rhode Island,41.850107,-71.399708,Providence,73 3rd St,Providence,02906,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=73%203rd%20St%2C%20Providence%2C%20RI%2002906&size=640x480&source=outdoor&signature=y9BNyHRJoQZlB-rAqosPcSzpWns=,9993679106,524000,2024-01-03,431000,3,2,1574,5000,1,https://ap.rdcpix.com/a12455c7a941dddbe98cc62bff64ab81l-m2478156819s-w1024_h768.jpg
6657,Rhode Island,41.831923,-71.439806,Providence,14 Bergen St,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=14%20Bergen%20St%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=p9F12GDmuL2HnWpTAsCOBtUKYBE=,4002251939,390000,2024-01-03,450000,4,4,3456,3485,,https://ap.rdcpix.com/142eb70fa1e810e3eba3c18f6a2e45f1l-m2090549363s-w1024_h768.jpg
6658,Rhode Island,41.788707,-71.397327,Providence,191 Vermont Ave,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=191%20Vermont%20Ave%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=XKvb_OdR35TfR-fEyKlLx6SVgYw=,4074533346,300000,2024-01-03,280000,3,2,2101,3202,5,https://ap.rdcpix.com/35f1fcc66d64eeb63814d790fe81f55dl-m1981287432s-w1024_h768.jpg
6659,Rhode Island,41.832266,-71.452475,Providence,1314 Chalkstone Ave,Providence,02908,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1314%20Chalkstone%20Ave%2C%20Providence%2C%20RI%2002908&size=640x480&source=outdoor&signature=FahXciNIl8jhIiLMwd7DOEMHhvU=,3298384189,249000,2024-01-02,300000,3,1,1272,2853,1,https://ap.rdcpix.com/8d2169bbb9d64e29e61596158a09c39al-m560145687s-w1024_h768.jpg
6660,Rhode Island,41.800411,-71.415703,Providence,17 19 Van Buren St,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=17%2019%20Van%20Buren%20St%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=2vcDW-VveChPaohmY5QI61iEJVo=,9931818866,569900,2024-01-02,590000,6,3,3201,3202,2,https://ap.rdcpix.com/bc0012fc4b3204de36076813e5bcd521l-m4287932034s-w1024_h768.jpg
6661,Rhode Island,41.815522,-71.459592,Providence,231 Lowell Ave,Providence,02909,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=231%20Lowell%20Ave%2C%20Providence%2C%20RI%2002909&size=640x480&source=outdoor&signature=0Cf3YRwKc3a3bcKSUDa9lGRcUrE=,3723040976,450000,2024-01-02,425000,4,2,1836,5001,1,https://ap.rdcpix.com/53f5322273740bc79f7422ad55706335l-m830638591s-w1024_h768.jpg
6662,Rhode Island,41.79085,-71.395297,Providence,125 Indiana Ave,Providence,02905,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=125%20Indiana%20Ave%2C%20Providence%2C%20RI%2002905&size=640x480&source=outdoor&signature=3IvCD_GIKqW-FF0Co6EFMu07Ink=,3951369406,329900,2024-01-02,345000,4,2,1542,3202,1,https://ap.rdcpix.com/6b6cc1892a923857280c1c4ebce9d988l-m2345014453s-w1024_h768.jpg
6663,Rhode Island,41.809935,-71.422222,Providence,33 W Friendship St,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=33%20W%20Friendship%20St%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=cwKvS0rQlrKfpSIlKlbNoXHMpGw=,3440926419,365000,2024-01-02,371000,4,2,,3289,,https://ap.rdcpix.com/9caeaeb6996cd4dee376b1d1e5b7a7ccl-m3494184569s-w1024_h768.jpg
6664,Rhode Island,41.79652,-71.422062,Providence,182 Adelaide Ave Unit 7,Providence,02907,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=182%20Adelaide%20Ave%20Unit%207%2C%20Providence%2C%20RI%2002907&size=640x480&source=outdoor&signature=iL7_AoLpnq1Vp-8u_kUaSf0oYMs=,3073226513,215000,2023-12-29,220000,2,1,800,6970,,https://ap.rdcpix.com/9aab491a4c7afc5b7291fd8f52bea304l-b1398236272s-w1024_h768.jpg
6665,South Carolina,34.043312,-80.937483,Richland,1614 Lilac Ln,Columbia,29223,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1614%20Lilac%20Ln%2C%20Columbia%2C%20SC%2029223&size=640x480&source=outdoor&signature=whMTr1oTQlV2zCflOejdUA2GJwo=,5646512321,99000,2024-01-10,99100,2,1,964,8712,1,https://ap.rdcpix.com/6becca741c8678e4eb8b0a4523abb644l-m2753195224s-w1024_h768.jpg
6666,South Carolina,34.044674,-80.936581,Richland,1601 Bywood Dr,Columbia,29223,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1601%20Bywood%20Dr%2C%20Columbia%2C%20SC%2029223&size=640x480&source=outdoor&signature=jJo8UobfNSci4PxE7bLHuRQdyLI=,6252111429,258000,2023-12-28,252000,3,3,,16117,1,https://ap.rdcpix.com/73a1fe4132f68187ba1c4174e92adc65l-m791744125s-w1024_h768.jpg
6667,South Carolina,,,Hampton,Highway 321,Garnett,29201,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Highway%20321%2C%20Garnett%2C%20SC%2029201&size=640x480&source=outdoor&signature=kvRGUFnDtq35TyoTVeqSY-jB9OU=,9285399098,366000,2023-12-22,370512,,0,,1045440,,https://ap.rdcpix.com/95214fa9045745a09b3cca6ea23dc790l-m3450779986s-w1024_h768.jpg
